-3.09	8.664	-2.092	0.069	0.247	0.094	65533	83	65477
-3.827	12.788	0.141	0.058	0.091	0.053	65533	83	65477
-2.486	7.287	-2.762	0.3	0.181	0.045	65533	83	65477
-2.789	9.348	0.312	0.571	0.202	0.016	65533	83	65477
-1.915	9.795	-1.628	0.541	0.294	0.223	65533	83	65477
-1.813	11.153	-1.23	0.465	0.227	0.316	41	93	65459
0.551	11.589	0.779	0.229	0.091	0.373	41	93	65459
0.393	13.761	1.137	0.209	0.14	0.509	41	93	65459
-3.167	19.612	0.627	0.322	0.087	0.241	41	93	65459
5.276	11.259	-2.614	0.372	0.79	0.099	41	93	65459
4.437	9.113	0.557	0.387	0.826	0.074	18	100	65458
1.174	4.547	-3.269	0.313	0.51	0.039	18	100	65458
4.596	9.656	-1.96	0.062	0.291	0.185	18	100	65458
4.475	10.722	0.901	0.094	0.162	0.062	18	100	65458
2.175	8.876	-2.397	0.063	0.214	0.091	18	100	65458
1.188	9.287	-1.454	0.205	0.475	0.023	65505	101	65499
2.667	10.008	0.677	0.291	0.56	0.105	65505	101	65499
0.22	10.348	-1.164	0.246	0.525	0.073	65505	101	65499
0.09	10.494	0.553	0.182	0.255	0.148	65505	101	65499
0.208	8.194	0.251	0.01	0.066	0.353	65505	101	65499
-2.037	9.332	2.068	0.205	0.057	0.416	17	111	65471
2.865	12.547	-3.545	0.061	0.029	0.344	17	111	65471
-6.585	11.152	-1.592	0.093	0.511	0.262	17	111	65471
-6.853	9.418	0.38	0.334	0.342	0.054	17	111	65471
-1.432	8.61	-2.941	0.146	0.33	0.059	17	111	65471
-4.479	10.594	0.919	0.015	0.187	0.094	13	87	65469
-4.563	7.884	-3.556	0.204	0.133	0.13	13	87	65469
-2.302	8.031	-2.865	0.473	0.399	0.003	13	87	65469
-1.337	12.307	-1.349	0.041	0.497	0.325	13	87	65469
0.122	10.115	-2.096	0.209	0.272	0.384	36	108	65464
0.591	11.02	0.296	0.389	0.005	0.474	36	108	65464
-4.036	7.265	-3.877	0.732	0.028	0.552	36	108	65464
-1.145	13.369	-2.753	0.405	0.472	0.181	36	108	65464
5.043	11.921	0.656	0.537	0.942	0.148	36	108	65464
2.562	9.66	-1.933	0.593	0.676	0.086	25	103	65465
2.755	5.688	-1.601	0.392	0.302	0.038	25	103	65465
2.796	11.009	-1.356	0.049	0.071	0.188	25	103	65465
3.687	8.962	0.615	0.06	0.028	0.038	25	103	65465
2.088	13.224	0.013	0.076	0.256	0.129	25	103	65465
1.414	10.533	-1.662	0.09	0.492	0.045	65508	94	65506
2.649	8.677	0.201	0.134	0.456	0.052	65508	94	65506
1.042	10.281	0.274	0.073	0.283	0.016	65508	94	65506
0.549	9.588	0.347	0.05	0.079	0.107	65508	94	65506
2.185	7.053	0.154	0.041	0.071	0.345	65508	94	65506
1.75	5.631	0.16	0.054	0.18	0.489	65535	115	65499
13.661	6.921	-9.266	0.128	0.304	0.551	65535	115	65499
-3.507	19.612	-1.991	0.667	0.013	0.209	65535	115	65499
-3.703	6.914	-6.313	0.056	0.254	0.502	65535	115	65499
5.082	7.759	0.441	0.09	0.777	0.942	65535	115	65499
1.08	9.155	-3.976	0.033	0.983	-1.078	17	87	65477
0.36	9.858	-3.91	0.097	0.921	-1.471	17	87	65477
-1.777	13.391	-2.85	0.203	0.781	-1.896	17	87	65477
0.399	9.115	-1.187	0.104	0.858	-2.175	17	87	65477
0.031	12.411	-2.534	0.589	0.869	-2.318	17	87	65477
0.398	12.685	0.226	0.981	0.743	-2.391	10	84	65484
0.616	8.145	0.028	-1.155	0.503	-2.387	10	84	65484
0.708	5.167	0.281	-1.277	0.175	-2.324	10	84	65484
-1.775	4.655	0.415	-1.251	0.537	-2.508	10	84	65484
1.252	3.606	0.385	-1.121	0.861	-2.64	34	122	65498
-1.466	1.883	0.305	-1.015	1.298	-2.57	34	122	65498
-5.038	3.347	-1.015	0.797	1.589	-2.518	34	122	65498
-8.439	6.867	-1.12	0.428	1.562	-2.526	34	122	65498
-8.836	7.705	0.357	0.171	1.225	-2.629	34	122	65498
-12.336	10.382	-2.351	0.008	0.838	-2.475	35	145	65495
11.566	-2.58	0.027	0.52	-2.324	35	145	65495	-12.805
6.635	0.319	0.034	0.196	-2.019	35	145	65495	2.823
5.799	2.797	0.015	0.431	-1.524	35	145	65495	-9.492
-8.22	2.589	0.887	0.051	0.16	-1.042	104	144	65480
-8.684	2.923	0.057	0.1	0.127	0.621	104	144	65480
-8.063	2.231	0.894	0.191	0.081	0.487	104	144	65480
-7.138	3.187	0.032	0.079	0.275	0.445	104	144	65480
-7.212	3.74	0.144	0.004	0.5	0.502	118	136	65482
-8.176	1.971	-2.092	0.201	0.577	0.588	118	136	65482
-10.687	4.076	0.434	0.485	0.739	0.88	118	136	65482
-9.519	4.653	0.514	0.344	0.579	0.992	118	136	65482
-9.55	3.669	0.954	0.09	0.436	-1.08	118	136	65482
2.546	-1.338	0.163	0.313	-1.144	105	125	65487	-11.107
3.015	-1.34	0.185	0.203	-1.246	105	125	65487	0.525
4.969	-1.814	0.465	0.192	-1.244	105	125	65487	0.108
2.794	-1.887	0.322	0.25	-1.035	146	134	65472	-9.854
-8.834	3.132	0.791	0.019	0.156	0.561	146	134	65472
-5.307	0.883	-1.948	0.128	0.067	0.342	146	134	65472
-13.67	4.805	0.644	0.274	0.468	0.299	146	134	65472
2.73	0.657	0.282	0.509	0.435	85	133	65489	-13.921
1.881	0.111	0.291	0.469	0.332	85	133	65489	1.258
0.678	-1.647	0.211	0.235	0.068	85	133	65489	-7.528
-9.07	0.636	-2.847	0.069	0.044	0.125	148	134	65450
-8.403	0.295	-1.595	0.164	0.065	0.201	148	134	65450
-9.583	2.559	-1.173	0.107	0.213	0.273	148	134	65450
-8.882	3.907	1.09	0	0.229	0.295	148	134	65450
-10.493	3.247	-2.604	0.083	0.112	0.303	148	134	65450
-9.682	3.312	-1.689	0.215	0.115	0.247	129	131	65457
-9.164	3.341	-2.243	0.431	0.231	0.148	129	131	65457
-8.103	4.908	-1.587	0.468	0.233	0.091	129	131	65457
-8.486	0.76	-1.97	0.409	0.183	0.136	129	131	65457
-9.135	2.75	0.78	0.217	0.134	0.136	129	131	65457
-8.838	3.15	-1.468	0.01	0.054	0.095	128	114	65456
-9.654	1.705	-1.843	0.217	0.137	0.078	128	114	65456
-10.332	1.723	-1.997	0.353	0.259	0.053	128	114	65456
2.929	-1.38	0.403	0.226	0.014	128	114	65456	-9.4
3.211	-1.401	0.386	0.152	0.003	128	114	65456	-8.528
-9.528	1.751	-1.614	0.326	0.02	0.031	136	144	65468
-9.314	2.477	-1.073	0.188	0.002	0.085	136	144	65468
-9.593	2.913	0.897	0.099	0.017	0.139	136	144	65468
-9.093	2.464	-1.064	0.07	0.018	0.163	136	144	65468
-9.275	2.163	-1.037	0.045	0.046	0.158	141	141	65469
-9.496	2.012	-1.033	0	0.036	0.133	141	141	65469
-9.555	2.308	-1.072	0.03	0.031	0.095	141	141	65469
-9.599	2.226	-1.098	0.027	0.056	0.054	141	141	65469
-9.586	2.153	-1.276	0.024	0.088	0.024	141	141	65469
-9.366	2.34	-1.537	0.037	0.112	0.003	147	147	65467
-9.392	2.638	-1.647	0.041	0.128	0.007	147	147	65467
-9.466	2.647	-1.833	0.011	0.12	0.018	147	147	65467
-9.447	2.552	-1.78	0.009	0.08	0.023	147	147	65467
-9.419	2.535	-1.736	0.01	0.051	0.012	147	147	65467
-9.284	2.681	-1.539	0.016	0.034	0.006	140	142	65462
-9.251	2.709	-1.552	0.032	0.025	0.023	140	142	65462
-9.333	2.539	-1.485	0.038	0.022	0.036	140	142	65462
-9.272	2.331	-1.349	0.042	0.025	0.041	140	142	65462
-9.396	2.342	-1.304	0.045	0.045	0.035	140	142	65462
-9.575	2.366	-1.297	0.033	0.069	0.024	141	143	65461
-9.235	2.264	-1.458	0.006	0.08	0	141	143	65461
-9.38	2.455	-1.663	0.011	0.097	0	141	143	65461
3.089	11.103	0.553	0.669	0.09	0.286	21	121	65479
2.291	9.176	-1.047	0.769	0.32	0.167	21	121	65479
1.626	9.522	0.418	0.825	0.541	0.078	21	121	65479
0.371	9.598	-1.717	0.733	0.491	0.064	21	121	65479
1.078	7.607	-2.597	0.672	0.264	0.126	18	112	65486
0.995	6.027	1.45	0.52	0.19	0.292	18	112	65486
0.355	4.785	0.949	0.211	0.17	0.456	18	112	65486
3.325	16.523	-5.652	0.299	0.08	0.508	18	112	65486
-8.323	15.002	-2.129	0.041	0.535	0.063	18	112	65486
-3.071	4.649	0.752	0.568	0.479	0.221	65507	105	65491
-1.137	6.937	-3.39	0.2	0.579	0.22	65507	105	65491
-5.653	13.302	-1.459	0.208	0.319	0.172	65507	105	65491
-3.004	7.135	-3.442	0.272	0.073	0.117	65507	105	65491
-2.707	10.929	0.098	0.482	0.472	0.195	65507	105	65491
-1.857	9.46	-1.521	0.063	0.683	0.022	20	112	65468
-4.341	10.862	-2.476	0.129	0.644	0.209	20	112	65468
-3.78	7.448	-1.78	0.351	0.498	0.29	20	112	65468
1.329	7.234	0.676	0.623	0.423	0.406	20	112	65468
0.383	-4.686	-1.083	0.142	0.411	20	112	65468	-3.244
10.863	-3.654	0.673	0.09	0.027	21	107	65463	4.396
2.233	5.779	-1.556	0.674	0.62	0.295	21	107	65463
2.63	7.747	0.392	0.307	0.332	0.213	21	107	65463
3.708	9.75	-1.058	0.027	0.045	0.119	21	107	65463
1.108	12.47	0.062	0.269	0.126	0.393	33	121	65467
1.339	11.251	0.386	0.386	0.215	0.296	33	121	65467
1.588	10.439	0.378	0.386	0.403	0.154	33	121	65467
0.359	11.547	0.423	0.301	0.437	0.148	33	121	65467
1.138	9.967	-1.52	0.177	0.265	0.019	33	121	65467
0.318	7.431	0.119	0.017	0.12	0.249	38	108	65462
0.448	3.409	0.378	0.085	0.064	0.34	38	108	65462
0.628	6.691	-1.393	0.209	0.147	0.465	38	108	65462
6.496	19.612	-2.14	0.048	0.301	0.436	38	108	65462
-3.918	11.67	2.728	0.073	0.182	0.009	38	108	65462
-3.631	4.164	-3.104	0.588	0.061	0.235	65521	107	65481
-2.243	7.541	-1.942	0.112	0.177	0.245	65521	107	65481
-4.091	11.043	-1.528	0.07	0.102	0.157	65521	107	65481
-3.532	7.726	-4.042	0.102	0.066	0.214	65521	107	65481
-2.651	8.287	0.159	0.278	0.17	0.205	65521	107	65481
-1.941	10.487	0.319	0.128	0.299	0.015	39	101	65459
-3.197	10.391	-1.492	0.055	0.287	0.17	39	101	65459
-1.758	9.731	0.532	0.202	0.192	0.215	39	101	65459
0.502	12.157	2.984	0.454	0.048	0.255	39	101	65459
-1.884	9.864	0.268	0.804	0.384	0.129	39	101	65459
0.302	11.544	-3.712	0.669	0.086	0.007	27	95	65475
4.532	10.32	0.019	0.26	0.62	0.138	27	95	65475
2.36	6.891	0.339	0.096	0.56	0.251	27	95	65475
1.824	9.066	0.47	0.008	0.172	0.111	27	95	65475
2.846	12.082	0.399	0.229	0.198	0.206	27	95	65475
0.989	11.872	0.808	0.494	0.036	0.261	38	104	65468
1.2	10.832	-1.023	0.572	0.306	0.155	38	104	65468
2.069	10.584	0.271	0.652	0.442	0.064	38	104	65468
0.156	11.105	0.173	0.616	0.496	0.067	38	104	65468
0.949	12.15	-1.231	0.442	0.352	0.086	38	104	65468
0.424	6.892	0.468	0.313	0.223	0.287	22	120	65480
0.76	4.475	0.089	0.106	0.039	0.421	22	120	65480
0.899	19.612	-6.532	0.056	0.151	0.508	22	120	65480
-7.096	15.052	-1.321	0.259	0.33	0.029	22	120	65480
-5.251	7.693	-1.146	0.534	0.335	0.116	22	120	65480
-1.855	6.281	-2.659	0.297	0.427	0.139	21	89	65455
-4.161	10.289	-2.042	0.009	0.252	0.128	21	89	65455
-3.997	10.779	-2.682	0.178	0.055	0.079	21	89	65455
-2.387	11.241	0.602	0.545	0.354	0.15	21	89	65455
-2.181	8.224	0.286	0.25	0.602	0.011	21	89	65455
-2.704	11.613	-2.741	0.081	0.639	0.181	17	117	65477
-1.538	10.267	0.27	0.129	0.421	0.29	17	117	65477
1.777	15.324	2.4	0.266	0.203	0.415	17	117	65477
-8.799	4.978	-2.887	0.846	0.243	0.399	17	117	65477
0.916	12.041	-3.276	0.559	0.097	0.051	17	117	65477
3.52	13.569	0.916	0.248	0.507	0.032	9	105	65467
0.081	8.124	-1.264	0.607	0.704	0.228	9	105	65467
4.027	6.46	0.725	0.284	0.446	0.218	9	105	65467
3.975	11.672	-1.09	0.023	0.027	0.064	9	105	65467
2.202	8.734	-1.496	0.137	0.095	0.316	9	105	65467
2.325	10.624	0.645	0.167	0.285	0.282	44	106	65468
1.493	8.841	-1.009	0.204	0.466	0.116	44	106	65468
1.453	9.996	0.529	0.188	0.441	0.079	44	106	65468
0.148	10.439	-1.321	0.094	0.29	0.019	44	106	65468
1.466	6.884	0.575	0.004	0.074	0.211	44	106	65468
0.019	3.945	0.349	0.167	0.067	0.331	65523	125	65497
-1.017	7.256	0.193	0.31	0.184	0.43	65523	125	65497
-2.385	19.612	-1.632	0.251	0.36	0.448	65523	125	65497
-7.366	18.017	3.41	0.003	0.13	0.037	65523	125	65497
-3.621	5.768	-1.593	0.495	0.179	0.18	65523	125	65497
0.919	9.597	0.59	0.12	0.125	0.231	34	98	65468
-4.163	10.946	-2.138	0.108	0.109	0.154	34	98	65468
-3.752	13.747	1.11	0.103	0.014	0.198	34	98	65468
-2.839	8.593	0.45	0.292	0.14	0.204	34	98	65468
-2.232	10.113	-1.042	0.267	0.215	0.027	34	98	65468
-3.924	10.497	-1.049	0.215	0.229	0.107	12	108	65480
-1.57	10.714	0.6	0.079	0.208	0.154	12	108	65480
1.683	8.543	0.29	0.207	0.001	0.265	12	108	65480
-2.996	5.243	-1.571	0.578	0.385	0.174	12	108	65480
-1.091	14.621	-2.36	0.518	0.122	0.043	12	108	65480
3.163	9.297	0.241	0.237	0.585	0.006	17	103	65477
2.614	8.194	0.848	0.191	0.74	0.23	17	103	65477
2.339	7.285	0.887	0.094	0.228	0.073	17	103	65477
4.517	11.164	-1.34	0.192	0.089	0.067	17	103	65477
0.681	10.508	0.907	0.351	0.145	0.225	17	103	65477
1.667	9.904	-1.24	0.437	0.294	0.097	32	98	65482
1.496	10.949	0.257	0.473	0.45	0.018	32	98	65482
0.01	9.8	0.788	0.398	0.482	0.017	32	98	65482
0.739	10.324	-1.75	0.35	0.287	0.133	32	98	65482
0.393	5.743	0.424	0.332	0.176	0.252	32	98	65482
0.082	6.264	0.736	0.175	0.042	0.311	65524	114	65498
5.784	11.063	-6.605	0.019	0.22	0.371	65524	114	65498
-6.907	16.649	0.553	0.34	0.348	0.14	65524	114	65498
-3.816	8.212	-2.081	0.186	0.317	0.081	65524	114	65498
-1.891	10.058	-3.618	0.027	0.378	0.036	65524	114	65498
-1.82	6.585	-2.768	0.084	0.09	0.14	13	113	65477
-1.152	8.927	-4.181	0.305	0.328	0.197	13	113	65477
0.451	10.468	-2.068	0.543	0.716	0.385	13	113	65477
2.117	10.247	-1.051	0.354	0.981	0.462	13	113	65477
1.683	12.593	-3.751	0.079	0.914	0.6	13	113	65477
2.029	11.53	-2.737	0.17	0.755	0.717	65529	105	65485
2.197	10.223	-1.314	0.43	0.551	0.822	65529	105	65485
3.835	8.835	-1.161	0.944	0.368	-1.025	65529	105	65485
2.542	6.989	-1.619	-1.248	0.127	-1.276	65529	105	65485
3.671	5.274	-1.924	-1.298	0.08	-1.586	65529	105	65485
1.969	7.474	-2.124	-1.166	0.299	-1.752	35	119	65469
0.106	8.226	0.645	0.938	0.435	-1.958	35	119	65469
-1.823	9.21	0.356	0.801	0.428	-2.162	35	119	65469
-2.773	10.844	0.654	0.671	0.361	-2.318	35	119	65469
-4.437	15.85	1.069	0.49	0.321	-2.396	35	119	65469
-7.103	15.119	0.243	0.572	0.202	-2.234	39	125	65483
-4.151	10.617	0.377	0.62	0.048	-2.004	39	125	65483
-6.302	6.49	0.122	0.545	0.14	-1.689	39	125	65483
-5.157	9.497	4.141	0.137	0.32	-1.585	39	125	65483
-5.045	3.736	3.786	0.086	0.563	-1.591	39	125	65483
-6.538	2.023	-1.555	0.271	0.709	-1.416	39	123	65503
-6.221	2.477	0.128	0.252	0.707	-1.137	39	123	65503
-6.991	4.162	0.323	0.213	0.697	0.824	39	123	65503
-8.939	5.585	0.314	0.111	0.74	0.628	39	123	65503
-7.472	4.914	0.913	0.027	0.667	0.591	39	123	65503
-8.494	4.299	-2.9	0.042	0.508	0.505	61	137	65497
-7.444	8.049	0.22	0.26	0.243	0.563	61	137	65497
-7.128	6.575	0.773	0.383	0.101	0.584	61	137	65497
-8.546	8.567	1.066	0.479	0.13	0.543	61	137	65497
-16.218	5.699	-1.028	0.099	0.138	-1.256	61	137	65497
-2.375	8.213	-1.953	0.282	0.619	-1.938	118	126	65470
-4.791	7.492	2.479	0.223	0.902	-1.531	118	126	65470
-9.817	5.274	0.404	0.01	0.806	-1.337	118	126	65470
-6.819	4.55	0.894	0.103	0.718	-1.429	118	126	65470
-5.671	4.021	0.931	0.203	0.592	-1.281	118	126	65470
-7.623	4.46	0.852	0.222	0.334	0.892	69	135	65483
-7.098	4.77	-1.04	0.195	0.209	0.686	69	135	65483
-6.891	6.606	0.786	0.105	0.019	0.64	69	135	65483
12.533	0.888	0.046	0.262	0.513	69	135	65483	-11.662
15.924	0.067	0.17	0.197	0.334	69	135	65483	12.684
5.113	0.137	0.576	0.326	0.032	77	135	65485	-6.084
-8.249	4.953	1.304	0.625	0.554	0.279	77	135	65485
-7.407	1.675	0.901	0.695	0.292	0.433	77	135	65485
-7.868	2.159	0.338	0.673	0.213	0.596	84	132	65482
-7.135	3.059	0.954	0.685	0.16	0.837	84	132	65482
-10.727	3.841	-2.091	0.582	0.162	0.845	84	132	65482
3.512	-1.708	0.401	0.036	0.918	84	132	65482	-10.465
1.898	-2.076	0.246	0.006	0.887	84	132	65482	-8.493
-9.156	5.081	0.21	0.088	0.191	0.707	112	132	65458
-8.637	3.335	0.415	0.03	0.224	0.684	112	132	65458
-7.945	2.8	0.013	0.226	0.16	0.627	112	132	65458
-8.871	1.91	0.547	0.342	0.031	0.509	112	132	65458
-8.507	3.075	0.311	0.438	0.172	0.503	106	142	65452
-9.461	3.9	0.262	0.481	0.298	0.542	106	142	65452
-10.188	3.441	0.521	0.542	0.394	0.592	106	142	65452
2.086	0.257	0.684	0.239	0.559	106	142	65452	-9.758
2.853	0.208	0.612	0.121	0.496	106	142	65452	2.655
2.296	0.143	0.352	0.059	0.494	135	157	65439	2.228
2.114	0.641	0.192	0.065	0.427	135	157	65439	-8.944
-8.78	2.305	0.132	0.035	0.077	0.278	139	145	65433
-9.306	2.628	0.456	0.045	0.078	0.22	139	145	65433
-9.934	1.727	0.122	0.116	0.171	0.131	139	145	65433
-9.916	1.85	0.365	0.083	0.161	0.037	139	145	65433
-9.625	2.505	0.289	0.011	0.184	0.026	139	145	65433
-9.431	2.724	0.628	0.06	0.248	0.057	141	143	65429
-9.886	2.266	0.262	0.128	0.271	0.102	141	143	65429
-9.467	2.375	0.283	0.041	0.188	0.137	141	143	65429
-9.757	2.954	0.389	0.077	0.085	0.168	141	143	65429
-8.929	3.301	0.381	0.086	0.017	0.169	141	143	65429
-9.392	2.9	0.414	0.068	0.012	0.146	142	144	65420
-9.458	3.169	0.507	0.098	0.064	0.096	142	144	65420
-9.514	3.362	0.253	0.133	0.123	0.059	142	144	65420
-9.113	3.411	0.016	0.126	0.179	0.033	142	144	65420
-8.717	3.234	0.108	0.11	0.164	0.004	142	144	65420
-8.188	1.431	0.074	0.097	0.076	0.04	138	150	65424
-8.684	2.427	0.164	0.073	0.029	0.096	138	150	65424
3.555	0.087	0.05	0.082	0.095	138	150	65424	-9.755
3.04	0.108	0.017	0.054	0.057	138	150	65424	-9.422
-9.656	2.551	0.041	0.042	0.052	0.006	132	144	65428
-9.604	2.572	0.011	0.029	0.051	0.023	132	144	65428
-9.654	2.667	0.073	0.015	0.034	0.035	132	144	65428
-9.174	2.827	0.123	0.039	0.013	0.047	132	144	65428
-9.138	2.632	0.199	0.037	0.035	0.048	132	144	65428
-9.489	2.997	0.019	0.045	0.059	0.044	131	147	65433
-9.343	2.923	0.197	0.048	0.04	0.041	131	147	65433
-9.324	2.968	0.047	0.061	0.042	0.037	131	147	65433
-9.398	3.04	0.207	0.054	0.045	0.034	131	147	65433
-9.278	3.04	0.178	0.04	0.029	0.031	131	147	65433
-9.079	3.183	0.238	0.042	0.039	0.022	120	146	65438
-9.273	3.122	0.333	0.037	0.053	0.009	120	146	65438
-9.345	3.108	0.414	0.014	0.046	0.002	120	146	65438
-9.34	3.116	0.274	0.013	0.046	0.01	120	146	65438
-9.392	3.072	0.441	0.03	0.056	0.012	120	146	65438
-9.477	3.007	0.33	0.041	0.052	0.011	123	149	65441
-9.393	2.844	0.299	0.059	0.022	0.009	123	149	65441
-9.478	2.896	0.298	0.062	0.007	0.004	123	149	65441
-9.489	2.92	0.258	0.051	0.01	0.002	123	149	65441
-9.413	2.828	0.198	0.043	0.013	0.003	123	149	65441
-9.439	2.835	0.232	0.03	0.006	0.01	119	145	65435
-9.376	2.95	0.203	0.011	0.016	0.015	119	145	65435
-9.248	3.108	0.11	0.006	0.026	0.015	119	145	65435
-9.196	3.021	0.174	0.024	0	0.011	119	145	65435
-9.252	2.932	0.136	0.04	0.041	0.008	119	145	65435
-9.404	3.025	0.284	0.037	0.027	0.003	119	143	65431
-9.354	2.997	0.305	0.036	0.003	0	119	143	65431
-9.332	2.869	0.312	0.042	0.002	0.002	119	143	65431
-9.422	2.831	0.214	0.038	0.013	0.006	119	143	65431
-9.57	2.861	0.215	0.031	0.015	0.004	116	142	65434
-9.418	2.923	0.207	0.03	0	0.006	116	142	65434
-9.315	2.912	0.204	0.025	0.011	0.011	116	142	65434
-9.253	2.942	0.215	0.02	0	0.009	116	142	65434
-9.447	2.93	0.26	0.026	0.016	0.008	116	142	65434
-9.441	2.944	0.274	0.03	0.014	0.014	118	140	65434
-9.33	2.918	0.201	0.025	0	0.016	118	140	65434
-9.267	3.005	0.269	0.022	0.002	0.014	118	140	65434
-9.374	2.997	0.243	0.029	0.008	0.01	118	140	65434
-9.401	2.995	0.258	0.037	0.006	0.011	118	140	65434
-9.391	2.906	0.226	0.032	0	0.012	123	135	65435
-9.352	2.916	0.184	0.027	0.001	0.01	123	135	65435
-9.378	2.966	0.149	0.032	0.008	0.009	123	135	65435
-9.483	2.953	0.307	0.035	0.009	0.014	123	135	65435
-9.427	2.996	0.181	0.028	0	0.017	123	135	65435
-9.124	2.968	0.198	0.027	0.005	0.017	122	134	65434
-9.422	3.007	0.106	0.03	0.013	0.018	122	134	65434
-9.472	2.989	0.239	0.029	0.02	0.019	122	134	65434
-9.38	2.986	0.231	0.021	0.011	0.018	122	134	65434
-9.249	2.938	0.276	0.015	0.004	0.017	122	134	65434
-9.312	2.967	0.359	0.022	0.006	0.016	124	140	65430
-9.315	3.044	0.282	0.025	0.008	0.014	124	140	65430
-9.439	3.1	0.343	0.026	0.006	0.011	124	140	65430
-9.39	2.941	0.311	0.032	0.006	0.009	124	140	65430
-9.405	2.88	0.253	0.041	0.017	0.012	124	140	65430
-2.443	9.17	-2.912	0.143	0.045	0.263	12	102	65440
-3.591	8.201	0.422	0.283	0.17	0.315	12	114	65444
-2.134	9.601	0.371	0.169	0.322	0.089	12	114	65444
-3.241	9.724	-1.806	0.015	0.344	0.142	12	114	65444
-1.96	10.256	0.603	0.105	0.209	0.158	12	114	65444
1.091	7.793	0.196	0.338	0.062	0.295	12	114	65444
1.735	5.85	1.115	0.639	0.319	0.3	6	114	65454
0.487	12.914	-4.619	0.84	0.518	0.017	6	114	65454
-1.695	11.96	0.502	0.271	0.071	0.021	6	114	65454
0.609	8.269	0.201	0.237	0.63	0.281	6	114	65454
1.27	7.979	0.778	0.008	0.407	0.226	6	114	65454
3.884	12.451	0.857	0.088	0.192	0.148	65531	101	65455
2.565	11.301	0.731	0.392	0.101	0.323	65531	101	65455
2.005	9.864	0.423	0.62	0.154	0.231	65531	101	65455
2.882	8.987	0.949	0.606	0.388	0.078	65531	101	65455
1.637	9.613	0.523	0.527	0.457	0.048	65531	101	65455
1.394	9.485	-1.891	0.41	0.34	0.068	6	100	65450
0.608	5.644	0.913	0.293	0.302	0.3	6	100	65450
-1.012	5.206	0.48	0.122	0.09	0.401	6	100	65450
1.91	18.746	-6.129	0.011	0.21	0.398	6	100	65450
-4.556	13.652	-1.748	0.231	0.184	0.107	6	100	65450
-2.736	6.738	-2.316	0.4	0.2	0.136	65504	114	65464
0.593	8.104	0.875	0.17	0.275	0.264	65504	114	65464
-5.491	11.244	-3.568	0.036	0.241	0.161	65504	114	65464
-4.426	6.448	-4.532	0.226	0	0.194	65504	114	65464
-3.453	10.031	0.767	0.508	0.181	0.294	65504	114	65464
-2.418	9.472	0.744	0.384	0.273	0.141	65529	113	65457
-2.716	11.106	-2.176	0.067	0.367	0.056	65529	113	65457
-2.41	11.431	0.644	0.016	0.26	0.112	65529	113	65457
0.699	5.436	0.727	0.33	0.136	0.296	65529	113	65457
